acc_raw_int,acc_raw_float,acc_HP_float,acc_HP_float
-236,-236,-25.2229,-25
-192,-192,-30.6824,-30
-199,-199,-127.5696,-127
-236,-236,-97.5977,-97
-260,-260,-21.3298,-21
-241,-241,-101.0899,-101
-239,-239,-93.4999,-93
-260,-260,-33.2949,-33
-231,-231,-69.1501,-69
-250,-250,-99.2563,-99
-270,-270,-27.6273,-27
-278,-278,19.9913,19
-210,-210,-57.4694,-57
-236,-236,-103.6017,-103
-258,-258,-66.9738,-66
-229,-229,-38.1666,-38
-240,-240,-86.6457,-86
-269,-269,-103.7164,-103
-257,-257,-70.951,-70
-213,-213,-66.1394,-66
-211,-211,-122.7446,-122
-260,-260,-52.1402,-52
-248,-248,-64.3348,-64
-201,-201,-85.8734,-85
-260,-260,-83.7668,-83
-265,-265,-78.2896,-78
-213,-213,-113.9266,-113
-197,-197,-72.5709,-72
-216,-216,-74.8413,-74
-202,-202,-49.2517,-49
-240,-240,-95.9467,-95
-204,-204,-86.786,-86
-240,-240,-57.3808,-57
-258,-258,-67.1437,-67
-199,-199,-41.9797,-41
-233,-233,-14.7234,-14
-215,-215,-41.2307,-41
-216,-216,-52.3147,-52
-238,-238,-104.6507,-104
-279,-279,-53.923,-53
-241,-241,-23.5378,-23
-210,-210,-72.2746,-72
-230,-230,-23.6017,-23
-231,-231,-6.003,-6
-225,-225,-5.6713,-5
-223,-223,-72.6898,-72
-272,-272,-89.6233,-89
-254,-254,-94.8571,-94
-199,-199,-94.3809,-94
-235,-235,-69.7175,-69
-267,-267,-26.2484,-26
-223,-223,-33.1228,-33
-189,-189,-68.877,-68
-210,-210,-93.4762,-93
-228,-228,-75.5881,-75
-241,-241,-72.4263,-72
-258,-258,-93.5604,-93
-246,-246,-65.3861,-65
-225,-225,-83.86,-83
-211,-211,-103.5142,-103
-239,-239,-112.5341,-112
-265,-265,-45.0202,-45
-246,-246,-69.7841,-69
-217,-217,-91.2123,-91
-228,-228,-62.8123,-62
-231,-231,-74.2177,-74
-235,-235,-102.5201,-102
-259,-259,-90.2935,-90
-250,-250,-46.7774,-46
-207,-207,-44.9154,-44
-191,-191,-93.263,-93
-231,-231,-82.3358,-82
-276,-276,-35.047,-35
-263,-263,-93.6761,-93
-220,-220,-98.7658,-98
-258,-258,-46.8128,-46
-246,-246,-30.3121,-30
-221,-221,-49.9611,-49
-240,-240,-35.9055,-35
-231,-231,-74.2447,-74
-263,-263,-37.4861,-37
-225,-225,-73.6544,-73
-242,-242,-92.0392,-92
-216,-216,-32.89,-32
-203,-203,-67.2614,-67
-250,-250,-49.5154,-49
-289,-289,-49.9052,-49
-226,-226,-71.6832,-71
-216,-216,-111.9715,-111
-271,-271,-74.6213,-74
-260,-260,-43.915,-43
-210,-210,-63.2013,-63
-212,-212,-64.8932,-64
-210,-210,-59.0815,-59
-200,-200,-57.0294,-57
-228,-228,-105.0381,-105
-219,-219,-86.8786,-86
-206,-206,-31.9448,-31
-220,-220,-68.0548,-68
-251,-251,-100.4199,-100
-249,-249,-56.9828,-56
-222,-222,-22.8408,-22
-237,-237,-43.2883,-43
-239,-239,-60.9836,-60
-255,-255,-74.2579,-74
-254,-254,-91.2616,-91
-243,-243,-78.9772,-78
-258,-258,-58.3596,-58
-247,-247,-44.0634,-44
-203,-203,-71.8952,-71
-229,-229,-97.867,-97
-257,-257,-79.7905,-79
-207,-207,-50.4367,-50
-177,-177,-61.2693,-61
-245,-245,-64.6706,-64
-220,-220,-68.5364,-68
-211,-211,-92.2113,-92
-226,-226,-83.4569,-83
-275,-275,-40.9819,-40
-270,-270,-24.8619,-24
-210,-210,-64.2027,-64
-240,-240,-109.3895,-109
-244,-244,-97.0015,-97
-185,-185,-53.2496,-53
-208,-208,-91.2943,-91
-278,-278,-79.9392,-79
-269,-269,-55.0104,-55
-210,-210,-73.7238,-73
-261,-261,-64.8032,-64
-281,-281,-96.1157,-96
-209,-209,-58.6559,-58
-217,-217,-75.1526,-75
-226,-226,-48.9481,-48
-223,-223,-36.8089,-36
-206,-206,-83.3552,-83
-235,-235,-122.6022,-122
-251,-251,-59.5226,-59
-243,-243,-49.1861,-49
-194,-194,-103.7609,-103
-285,-285,-93.2562,-93
-283,-283,-43.5694,-43
-196,-196,-45.3409,-45
-186,-186,-43.4393,-43
-255,-255,-33.4772,-33
-244,-244,-61.4728,-61
-174,-174,-51.9546,-51
-193,-193,-39.3918,-39
-218,-218,-54.2242,-54
-246,-246,-84.671,-84
-227,-227,-82.2938,-82
-256,-256,-55.9216,-55
-273,-273,-71.2773,-71
-231,-231,-72.9296,-72
-261,-261,-88.6008,-88
-239,-239,-87.4262,-87
-243,-243,-76.2151,-76
-221,-221,-91.4721,-91
-273,-273,-80.6976,-80
-273,-273,-36.7777,-36
-195,-195,-62.4521,-62
-189,-189,-90.2343,-90
-265,-265,-40.491,-40
-244,-244,-10.8803,-10
-223,-223,-78.7256,-78
-262,-262,-53.6104,-53
-203,-203,-44.624,-44
-207,-207,-59.376,-59
-205,-205,-108.6232,-108
-237,-237,-104.2269,-104
-248,-248,-44.3549,-44
-210,-210,-73.8001,-73
-235,-235,-77.2118,-77
-248,-248,-18.4529,-18
-230,-230,-42.0981,-42
-225,-225,-111.589,-111
-255,-255,-102.7523,-102
-271,-271,-44.0173,-44
-180,-180,-94.8558,-94
-213,-213,-115.037,-115
-301,-301,-42.449,-42
-288,-288,-50.8737,-50
-222,-222,-59.6342,-59
-273,-273,-56.881,-56
-261,-261,-39.9221,-39
-212,-212,-68.2555,-68
-196,-196,-83.8374,-83
-234,-234,-76.764,-76
-213,-213,-27.8997,-27
-180,-180,-118.2369,-118
-245,-245,-116.4191,-116
-247,-247,-30.0832,-30
-230,-230,-19.99,-19
-252,-252,-88.9067,-88
-265,-265,-77.8951,-77
-203,-203,-7.5056,-7
-179,-179,-26.732,-26
-223,-223,-51.899,-51
-263,-263,-79.5906,-79
-211,-211,-60.209,-60
-192,-192,-89.3798,-89
-191,-191,-106.8849,-106
-248,-248,-64.6476,-64
-245,-245,-94.6204,-94
-212,-212,-72.4884,-72
-202,-202,-76.6417,-76
-256,-256,-54.7994,-54
-215,-215,-106.6813,-106
-217,-217,-106.9362,-106
-253,-253,-29.5202,-29
-234,-234,-23.1272,-23
-250,-250,-98.7286,-98
-259,-259,-78.3984,-78
-243,-243,-57.7314,-57
-193,-193,-95.8264,-95
-210,-210,-37.2696,-37
-262,-262,-41.3283,-41
-232,-232,-39.1194,-39
-205,-205,-70.5588,-70
-196,-196,-81.842,-81
-232,-232,-44.7582,-44
-224,-224,-69.3724,-69
-245,-245,-82.3485,-82
-256,-256,-65.139,-65
-211,-211,-59.8236,-59
-217,-217,-88.9298,-88
-213,-213,-105.2427,-105
-246,-246,-15.1176,-15
-257,-257,-47.3794,-47
-221,-221,-135.2417,-135
-253,-253,-123.2858,-123
-220,-220,-57.1894,-57
-197,-197,-108.1573,-108
-250,-250,-96.185,-96
-222,-222,-47.4571,-47
-232,-232,-31.064,-31
-228,-228,-68.9161,-68
-239,-239,-48.0928,-48
-245,-245,-15.7777,-15
-211,-211,-79.5831,-79
-193,-193,-81.8595,-81
-208,-208,-66.2206,-66
-249,-249,-88.2811,-88
-202,-202,-100.3888,-100
-189,-189,-38.7414,-38
-251,-251,-15.7092,-15
-254,-254,-59.3413,-59
-246,-246,-98.9567,-98
-254,-254,-46.5671,-46
-243,-243,-27.881,-27
-217,-217,-26.5757,-26
-216,-216,-83.4927,-83
-257,-257,-81.1261,-81
-239,-239,-47.7491,-47
-198,-198,-38.2177,-38
-221,-221,-92.2414,-92
-238,-238,-51.5768,-51
-223,-223,-52.9174,-52
-189,-189,-89.1365,-89
-271,-271,-71.1937,-71
-266,-266,-87.1339,-87
-205,-205,-95.119,-95
-218,-218,-79.5242,-79
-296,-296,-29.6961,-29
-287,-287,-46.0361,-46
-249,-249,-98.8353,-98
-256,-256,-68.652,-68
-268,-268,-41.526,-41
-219,-219,-32.0573,-32
-192,-192,-68.0006,-68
-234,-234,-60.5195,-60
-204,-204,-81.1915,-81
-211,-211,-92.0632,-92
-220,-220,-47.3519,-47
-237,-237,-53.3882,-53
-242,-242,-48.9359,-48
-195,-195,-81.84,-81
-217,-217,-94.1435,-94
-207,-207,-57.6359,-57
-198,-198,-88.4995,-88
-229,-229,-55.8157,-55
-242,-242,-33.7652,-33
-188,-188,-86.1457,-86
-173,-173,-58.5103,-58
-195,-195,-69.292,-69
-259,-259,-65.3857,-65
-239,-239,-75.7777,-75
-217,-217,-82.0869,-82
-290,-290,-48.3409,-48
-273,-273,-29.2619,-29
-210,-210,-44.3023,-44
-239,-239,-85.5309,-85
-275,-275,-38.118,-38
-246,-246,-24.9309,-24
-194,-194,-87.8825,-87
-234,-234,-91.1095,-91
-218,-218,-82.4285,-82
-191,-191,-89.966,-89
-208,-208,-79.7729,-79
-239,-239,-53.9613,-53
-236,-236,-52.8817,-52
-220,-220,-93.0754,-93
-232,-232,-75.1609,-75
-257,-257,-34.5753,-34
-286,-286,-57.5416,-57
-248,-248,-73.7229,-73
-250,-250,-59.2704,-59
-223,-223,-25.2204,-25
-221,-221,-106.732,-106
-237,-237,-102.0115,-102
-236,-236,-40.7852,-40
-216,-216,-53.7303,-53
-203,-203,-132.0551,-132
-253,-253,-123.6789,-123
-274,-274,-85.2563,-85
-237,-237,-91.4911,-91
-227,-227,-103.9448,-103
-256,-256,-55.2234,-55
-210,-210,-28.3128,-28
-193,-193,-69.8352,-69
-230,-230,-39.9382,-39
-244,-244,-46.6067,-46
-239,-239,-55.4607,-55
-234,-234,-73.0872,-73
-265,-265,-77.8666,-77
-295,-295,-30.7161,-30
-239,-239,-52.1907,-52
-242,-242,-42.0177,-42
-262,-262,-33.4371,-33
-234,-234,-63.9373,-63
-218,-218,-77.403,-77
-243,-243,-23.6069,-23
-236,-236,-7.7718,-7
-210,-210,-30.1848,-30
-209,-209,-94.0389,-94
-230,-230,-74.0538,-74
-241,-241,-51.835,-51
-192,-192,-124.8201,-124
-199,-199,-108.3365,-108
-244,-244,-45.4673,-45
-244,-244,-74.1252,-74
-208,-208,-109.5589,-109
-197,-197,-81.2771,-81
-258,-258,-29.3063,-29
-236,-236,-68.3674,-68
-214,-214,-52.3958,-52
-259,-259,-25.4687,-25
-229,-229,-42.3761,-42
-188,-188,-73.6478,-73
-233,-233,-70.9928,-70
-249,-249,-54.9137,-54
-239,-239,-66.2996,-66
-237,-237,-91.5581,-91
-236,-236,-121.0827,-121
-226,-226,-82.6976,-82
-262,-262,-84.3605,-84
-258,-258,-57.4889,-57
-239,-239,-55.8786,-55
-223,-223,-70.6999,-70
-238,-238,-69.8153,-69
-250,-250,-50.6271,-50
-211,-211,-37.418,-37
-216,-216,-86.3706,-86
-259,-259,-107.5391,-107
-253,-253,-71.0736,-71
-212,-212,-61.0199,-61
-199,-199,-89.9472,-89
-260,-260,-44.5658,-44
-270,-270,-27.7599,-27
-180,-180,-64.1959,-64
-196,-196,-78.6516,-78
-245,-245,-73.4466,-73
-254,-254,-68.2123,-68
-175,-175,-99.0801,-99
-220,-220,-129.0482,-129
-276,-276,-73.5854,-73
-240,-240,-76.1903,-76
-223,-223,-96.3114,-96
-229,-229,-68.3898,-68
-254,-254,-51.8661,-51
-238,-238,-76.6854,-76
-288,-288,-70.3006,-70
-260,-260,-44.3444,-44
-184,-184,-43.0511,-43
-209,-209,-63.2046,-63
-260,-260,-74.4911,-74
-296,-296,-25.6679,-25
-244,-244,-31.6517,-31
-223,-223,-77.0277,-77
-286,-286,-77.8201,-77
-254,-254,-41.3239,-41
-191,-191,-29.9437,-29
-240,-240,-91.3876,-91
-255,-255,-70.0326,-70
-247,-247,-47.3644,-47
-274,-274,-92.4594,-92
-260,-260,-62.6927,-62
-241,-241,-21.3295,-21
-234,-234,-65.8365,-65
-268,-268,-81.7793,-81
-267,-267,-71.8819,-71
-247,-247,-69.6203,-69
-271,-271,-68.1517,-68
-216,-216,-57.8041,-57
-199,-199,-94.442,-94
-247,-247,-90.3535,-90
-253,-253,-71.6336,-71
-240,-240,-55.551,-55
-194,-194,-70.3353,-70
-218,-218,-82.3288,-82
-263,-263,-43.4666,-43
-218,-218,-48.5722,-48
-228,-228,-90.7977,-90
-280,-280,-84.3916,-84
-253,-253,-43.8503,-43
-216,-216,-30.9536,-30
-248,-248,-91.446,-91
-241,-241,-102.0074,-102
-248,-248,-12.0695,-12
-227,-227,-27.433,-27
-250,-250,-76.1307,-76
-249,-249,-85.1097,-85
-242,-242,-6.0914,-6
-240,-240,-50.5892,-50
-259,-259,-106.118,-106
-217,-217,-70.94,-70
-207,-207,-53.8837,-53
-257,-257,-59.4949,-59
-270,-270,-84.7492,-84
-241,-241,-68.8478,-68
-222,-222,-118.4167,-118
-207,-207,-90.504,-90
-228,-228,-14.785,-14
-221,-221,-39.7021,-39
-245,-245,-90.2778,-90
-275,-275,-125.9631,-125
-227,-227,-74.5773,-74
-212,-212,-53.388,-53
-236,-236,-115.6662,-115
-255,-255,-83.5964,-83
-231,-231,-21.059,-21
-236,-236,-70.1069,-70
-259,-259,-84.1303,-84
-256,-256,-76.3908,-76
-245,-245,-103.6277,-103
-280,-280,-88.8489,-88
-276,-276,-70.1641,-70
-237,-237,-63.6482,-63
-222,-222,-96.9473,-96
-233,-233,-95.7091,-95
-238,-238,-75.8394,-75
-244,-244,-99.8285,-99
-239,-239,-44.8126,-44
-188,-188,-28.0368,-28
-209,-209,-75.5916,-75
-219,-219,-81.7354,-81
-227,-227,-69.0521,-69
-225,-225,-23.2957,-23
-273,-273,-46.9858,-46
-289,-289,-91.7066,-91
-284,-284,-47.133,-47
-219,-219,-57.0429,-57
-219,-219,-108.4688,-108
-247,-247,-81.5737,-81
-280,-280,-45.0483,-45
-214,-214,-77.2169,-77
-254,-254,-69.2923,-69
-268,-268,-76.14,-76
-207,-207,-56.4714,-56
-238,-238,-79.141,-79
-273,-273,-77.3331,-77
-267,-267,-70.1714,-70
-260,-260,-69.2054,-69
-270,-270,-87.4042,-87
-231,-231,-44.6469,-44
-213,-213,-35.2705,-35
-252,-252,-85.4737,-85
-235,-235,-98.3749,-98
-261,-261,-68.9773,-68
-240,-240,-50.2216,-50
-295,-295,-34.424,-34
-296,-296,-55.7496,-55
-230,-230,-49.7927,-49
-184,-184,-73.4487,-73
-243,-243,-102.6884,-102
-258,-258,-54.1989,-54
-221,-221,-40.0303,-40
-243,-243,-64.2852,-64
-264,-264,-82.3318,-82
-198,-198,-58.9219,-58
-197,-197,-64.8593,-64
-227,-227,-87.1168,-87
-218,-218,-83.9572,-83
-216,-216,-73.1418,-73
-206,-206,-107.8721,-107
-227,-227,-104.1564,-104
-201,-201,-65.5379,-65
-202,-202,-50.7238,-50
-216,-216,-61.3266,-61
-255,-255,-66.3766,-66
-249,-249,-72.6852,-72
-248,-248,-67.368,-67
-307,-307,-17.0057,-17
-251,-251,-38.1456,-38
-225,-225,-47.4548,-47
-242,-242,-55.3892,-55
-232,-232,-53.6116,-53
-224,-224,-102.2647,-102
-214,-214,-117.9241,-117
-263,-263,-112.251,-112
-207,-207,-47.9974,-47
-235,-235,-47.8593,-47
-220,-220,-75.2265,-75
-287,-287,-108.5943,-108
-214,-214,-43.2,-43
-182,-182,-82.8953,-82
-239,-239,-97.0527,-97
-242,-242,-36.0033,-36
-219,-219,-67.3952,-67
-196,-196,-102.2193,-102
-243,-243,-96.3079,-96
-224,-224,-89.5185,-89
-170,-170,-99.7799,-99
-221,-221,-60.6507,-60
-255,-255,-43.2928,-43
-182,-182,-82.5945,-82
-204,-204,-65.0436,-65
-215,-215,-91.0721,-91
-262,-262,-70.5747,-70
-240,-240,-125.9302,-125
-214,-214,-127.2569,-127
-273,-273,-60.9434,-60
-227,-227,-15.1536,-15
-197,-197,-74.0144,-74
-252,-252,-88.7243,-88
-257,-257,-52.5141,-52
-179,-179,-74.9452,-74
-179,-179,-95.8408,-95
-238,-238,-29.7258,-29
-233,-233,-29.2317,-29
-254,-254,-59.2518,-59
-243,-243,-50.0674,-50
-258,-258,-48.2374,-48
-240,-240,-38.5419,-38
-240,-240,-59.2095,-59
-275,-275,-33.3789,-33
-261,-261,-35.0222,-35
-218,-218,-49.3579,-49
-241,-241,-88.265,-88
-223,-223,-82.3166,-82
-214,-214,-81.3876,-81
-233,-233,-140.5729,-140
-270,-270,-85.2668,-85
-222,-222,-59.0074,-59
-215,-215,-75.961,-75
-211,-211,-65.9763,-65
-225,-225,-58.111,-58
-208,-208,-47.6194,-47
-184,-184,-96.7105,-96
-226,-226,-41.012,-41
-276,-276,-69.9694,-69
-223,-223,-55.0405,-55
-210,-210,-121.7732,-121
-251,-251,-48.403,-48
-241,-241,-17.4285,-17
-237,-237,-73.9118,-73
-228,-228,-76.8428,-76
-272,-272,-54.6865,-54
-242,-242,-31.2421,-31
-193,-193,-77.9247,-77
-200,-200,-59.209,-59
-272,-272,-5.3191,-5
-228,-228,-56.2795,-56
-167,-167,-91.0494,-91
-225,-225,-18.3262,-18
-243,-243,-39.7676,-39
-221,-221,-51.0831,-51
-221,-221,-97.7908,-97
-228,-228,-76.158,-76
-209,-209,-49.5145,-49
-236,-236,-108.6365,-108
-240,-240,-63.6271,-63
-223,-223,-34.2456,-34
-220,-220,-88.3867,-88
-200,-200,-93.2889,-93
-201,-201,-15.912,-15
-239,-239,-15.5877,-15
-228,-228,-74.3482,-74
-220,-220,-70.3229,-70
-258,-258,-91.2071,-91
-230,-230,-79.7462,-79
-217,-217,-94.9003,-94
-235,-235,-76.9034,-76
-254,-254,-76.9647,-76
-237,-237,-111.6331,-111
-214,-214,-98.025,-98
-258,-258,-54.9042,-54
-227,-227,-77.6864,-77
-173,-173,-59.2992,-59
-220,-220,-50.4878,-50
-303,-303,-69.3973,-69
-267,-267,-105.5787,-105
-180,-180,-58.6024,-58
-226,-226,-52.0001,-52
-222,-222,-47.7813,-47
-205,-205,-61.998,-61
-229,-229,-45.1131,-45
-226,-226,-21.2457,-21
-259,-259,-62.4988,-62
-238,-238,-113.2919,-113
-281,-281,-59.7475,-59
-265,-265,-46.8633,-46
-231,-231,-86.9351,-86
-213,-213,-78.0437,-78
-241,-241,-74.3861,-74
-238,-238,-64.491,-64
-210,-210,-108.5011,-108
-248,-248,-78.773,-78
-238,-238,-30.0162,-30
-257,-257,-36.2391,-36
-228,-228,-108.5022,-108
-262,-262,-65.107,-65
-258,-258,-3.2136,-3
-198,-198,-60.7967,-60
-187,-187,-79.8998,-79
-182,-182,-57.6085,-57
-211,-211,-57.4546,-57
-201,-201,-63.8764,-63
-237,-237,-45.23,-45
-257,-257,-72.5368,-72
-241,-241,-75.6945,-75
-237,-237,-59.3743,-59
-265,-265,-56.6721,-56
-264,-264,-35.7778,-35
-247,-247,-36.6977,-36
-232,-232,-75.7563,-75
-231,-231,-64.6181,-64
-220,-220,-55.7313,-55
-205,-205,-93.8581,-93
-234,-234,-65.563,-65
-243,-243,-52.7112,-52
-233,-233,-70.509,-70
-237,-237,-89.7619,-89
-260,-260,-72.6781,-72
-261,-261,-49.1205,-49
-205,-205,-93.4098,-93
-223,-223,-63.0088,-63
-215,-215,-8.6602,-8
-215,-215,-55.907,-55
-229,-229,-138.9657,-138
-221,-221,-102.6559,-102
-219,-219,-15.156,-15
-220,-220,-61.8583,-61
-233,-233,-57.8842,-57
-228,-228,-40.87,-40
-200,-200,-64.6799,-64
-204,-204,-61.9296,-61
-238,-238,-95.163,-95
-274,-274,-73.3904,-73
-247,-247,-115.6631,-115
-285,-285,-100.3114,-100
-301,-301,-66.2667,-66
-217,-217,-47.6694,-47
-196,-196,-75.8883,-75
-258,-258,-72.8626,-72
-240,-240,-44.9323,-44
-226,-226,-82.3124,-82
-212,-212,-72.7989,-72
-256,-256,-92.3687,-92
-247,-247,-63.1124,-63
-245,-245,-96.0179,-96
-281,-281,-92.5261,-92
-302,-302,-33.1048,-33
-209,-209,-21.1917,-21
-208,-208,-15.9446,-15
-245,-245,-45.1818,-45
-218,-218,-35.1428,-35
-249,-249,-70.9416,-70
-231,-231,-91.1414,-91
-227,-227,-74.7031,-74
-234,-234,-70.6131,-70
-217,-217,-98.8494,-98
-227,-227,-97.8433,-97
-227,-227,-81.0591,-81
-192,-192,-66.0427,-66
-192,-192,-64.5506,-64
-270,-270,-53.6124,-53
-278,-278,-38.5858,-38
-238,-238,-67.0214,-67
-257,-257,-76.3655,-76
-233,-233,-66.5025,-66
-224,-224,-70.2238,-70
-236,-236,-92.9443,-92
-263,-263,-94.1157,-94
-240,-240,-38.3782,-38
-213,-213,-55.7681,-55
-225,-225,-48.2203,-48
-250,-250,-48.8523,-48
-259,-259,-62.0118,-62
-262,-262,-52.7887,-52
-253,-253,-51.3311,-51
-239,-239,-53.4944,-53
-220,-220,-65.7558,-65
-247,-247,-60.721,-60
-272,-272,-32.7898,-32
-234,-234,-36.3661,-36
-220,-220,-70.3874,-70
-240,-240,-105.8805,-105
-229,-229,-79.1834,-79
-203,-203,-116.6536,-116
-227,-227,-132.9417,-132
-248,-248,-49.3796,-49
-209,-209,-28.6222,-28
-222,-222,-90.1931,-90
-235,-235,-72.208,-72
-253,-253,-58.5052,-58
-219,-219,-43.9486,-43
-190,-190,-88.183,-88
-205,-205,-78.9837,-78
-240,-240,-77.3823,-77
-217,-217,-112.9385,-112
-232,-232,-134.0382,-134
-237,-237,-41.8582,-41
-263,-263,-40.842,-40
-232,-232,-77.8008,-77
-219,-219,-50.3399,-50
-208,-208,-81.4946,-81
-198,-198,-63.053,-63
-263,-263,-58.7556,-58
-291,-291,-65.9055,-65
-237,-237,-48.9801,-48
-230,-230,-58.6386,-58
-223,-223,-58.757,-58
-208,-208,-24.1197,-24
-227,-227,-24.377,-24
-217,-217,-102.4429,-102
-246,-246,-110.5755,-110
-259,-259,-70.7078,-70
-222,-222,-89.314,-89
-257,-257,-65.1695,-65
-247,-247,-56.3163,-56
-193,-193,-68.3833,-68
-199,-199,-95.2008,-95
-241,-241,-72.2638,-72
-238,-238,-46.0875,-46
-212,-212,-57.8741,-57
-212,-212,-83.0521,-83
-235,-235,-92.0598,-92
-216,-216,-94.9314,-94
-207,-207,-86.152,-86
-191,-191,-72.3212,-72
-230,-230,-53.3642,-53
-210,-210,-80.3019,-80
-200,-200,-105.5358,-105
-242,-242,-67.9709,-67
-250,-250,-53.9057,-53
-242,-242,-73.4729,-73
-221,-221,-62.1363,-62
-279,-279,-36.5713,-36
-275,-275,-60.0839,-60
-220,-220,-81.0867,-81
-272,-272,-43.317,-43
-246,-246,-56.5839,-56
-221,-221,-68.7669,-68
-249,-249,-87.0778,-87
-249,-249,-53.291,-53
-236,-236,-24.5015,-24
-211,-211,-38.9734,-38
-248,-248,-74.1557,-74
-232,-232,-51.2569,-51
-224,-224,-65.8658,-65
-219,-219,-70.7572,-70
-230,-230,-98.1696,-98
-235,-235,-67.1486,-67
-223,-223,-53.6531,-53
-206,-206,-43.1268,-43
-246,-246,-32.6827,-32
-225,-225,-98.0008,-98
-231,-231,-126.0795,-126
-201,-201,-72.0753,-72
-207,-207,-65.3945,-65
-226,-226,-58.2791,-58
-257,-257,-43.2455,-43
-284,-284,-62.607,-62
-216,-216,-52.5854,-52
-218,-218,-80.533,-80
-263,-263,-93.4679,-93
-270,-270,-57.0254,-57
-206,-206,-91.8555,-91
-232,-232,-82.2344,-82
-256,-256,-28.3026,-28
-219,-219,-34.1563,-34
-214,-214,-75.8496,-75
-206,-206,-73.2811,-73
-211,-211,-47.7048,-47
-194,-194,-47.5983,-47
-222,-222,-70.2862,-70
-243,-243,-51.1893,-51
-223,-223,-42.2323,-42
-215,-215,-26.4562,-26
-225,-225,-65.7018,-65
-261,-261,-45.8968,-45
-253,-253,-35.4558,-35
-223,-223,-77.1662,-77
-231,-231,-85.7427,-85
-252,-252,-77.8668,-77
-252,-252,-56.5078,-56
-271,-271,-114.5537,-114
-277,-277,-110.7536,-110
-259,-259,-55.2726,-55
-210,-210,-106.9968,-106
-219,-219,-81.5419,-81
-216,-216,-56.3245,-56
-178,-178,-84.2306,-84
-189,-189,-84.0817,-84
-230,-230,-71.5684,-71
-273,-273,-46.814,-46
-239,-239,-83.4934,-83
-233,-233,-66.9584,-66
-251,-251,-59.2251,-59
-257,-257,-53.9217,-53
-227,-227,-64.8509,-64
-234,-234,-69.4956,-69
-257,-257,-57.8929,-57
-253,-253,-40.9879,-40
-246,-246,-81.0426,-81
-269,-269,-60.0061,-60
-215,-215,-65.0805,-65
-200,-200,-34.822,-34
-227,-227,-41.6432,-41
-283,-283,-60.5888,-60
-262,-262,-91.5602,-91
-234,-234,-118.685,-118
-255,-255,-50.2794,-50
-281,-281,-52.2347,-52
-233,-233,-96.7588,-96
-229,-229,-103.5655,-103
-228,-228,-40.0619,-40
-208,-208,-65.5719,-65
-234,-234,-89.6939,-89
-225,-225,-53.3959,-53
-195,-195,-48.2628,-48
-199,-199,-39.6688,-39
-211,-211,-44.7404,-44
-289,-289,-27.9278,-27
-250,-250,-55.8002,-55
-225,-225,-76.4281,-76
-243,-243,-56.622,-56
-269,-269,-48.5807,-48
-252,-252,-58.651,-58
-209,-209,-94.063,-94
-257,-257,-86.2334,-86
-267,-267,-56.2028,-56
-249,-249,-63.5029,-63
-228,-228,-84.3917,-84
-225,-225,-84.515,-84
-218,-218,-103.8094,-103
-229,-229,-108.9884,-108
-262,-262,-91.032,-91
-238,-238,-42.7881,-42
-224,-224,-51.0395,-51
-246,-246,-48.3831,-48
-279,-279,-10.5738,-10
-225,-225,-21.1302,-21
-217,-217,-62.1385,-62
-271,-271,-105.1918,-105
-231,-231,-71.4649,-71
-196,-196,-64.9497,-64
-236,-236,-83.1291,-83
-194,-194,-89.2686,-89
-170,-170,-59.4183,-59
-209,-209,-66.2675,-66
-233,-233,-89.1706,-89
-273,-273,-85.217,-85
-248,-248,-78.3602,-78
-221,-221,-100.7789,-100
-237,-237,-47.0585,-47
-194,-194,-32.0397,-32
-218,-218,-59.4638,-59
-226,-226,-115.336,-115
-247,-247,-94.0073,-94
-215,-215,-65.6389,-65
-178,-178,-86.4819,-86
-209,-209,-113.5737,-113
-233,-233,-65.5403,-65
-222,-222,-60.973,-60
-209,-209,-60.0399,-60
-256,-256,-40.9525,-40
-259,-259,-66.5272,-66
-215,-215,-57.2891,-57
-217,-217,-27.9103,-27
-223,-223,-32.0191,-32
-191,-191,-44.2407,-44
-203,-203,-122.2584,-122
-253,-253,-83.4711,-83
-204,-204,-58.1718,-58
-200,-200,-76.0458,-76
-201,-201,-102.5133,-102
-228,-228,-85.7225,-85
-232,-232,-42.6715,-42
-214,-214,-90.3439,-90
-248,-248,-100.598,-100
-277,-277,-83.0521,-83
-271,-271,-61.9455,-61
-236,-236,-58.7616,-58
-275,-275,-51.8061,-51
-248,-248,-62.6523,-62
-244,-244,-95.7131,-95
-225,-225,-72.141,-72
-257,-257,-58.8603,-58
-238,-238,-80.7469,-80
-187,-187,-113.9348,-113
-266,-266,-60.4017,-60
-235,-235,-52.2111,-52
-212,-212,-105.7073,-105
-227,-227,-65.2338,-65
-273,-273,-30.7587,-30
-226,-226,-70.9389,-70
-195,-195,-28.8603,-28
-268,-268,-4.8077,-4
-277,-277,-44.2114,-44
-217,-217,-68.1919,-68
-221,-221,-107.9658,-107
-256,-256,-83.0602,-83
-263,-263,-56.1583,-56
-234,-234,-71.9019,-71
-208,-208,-29.7697,-29
-218,-218,-53.9817,-53
-243,-243,-61.5493,-61
-195,-195,-81.9027,-81
-237,-237,-50.2956,-50
-273,-273,-13.6406,-13
-255,-255,-44.307,-44
-282,-282,-67.8788,-67
-234,-234,-57.5838,-57
-217,-217,-44.6369,-44
-223,-223,-91.6279,-91
-252,-252,-94.7995,-94
-225,-225,-50.3796,-50
